brandNameKr,itemCd,heartCnt,statusName,customerPrice,finalPrice,itemName,imageUrls
시야쥬,301730217,3779.0,판매중,45000.0,35235,SITP 5064 Basset Hound T-shirt_Charcoal,"['//product-image.wconcept.co.kr/productimg/image/img0/17/301730217_MP48414.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/17/301730217_add1_IC90044.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/17/301730217_add2_UX10181.jpg?thumbnail=60x80']"
던스트,305681791,869.0,판매중,39000.0,37050,CROPPED T-SHIRT WHITE_UDTS4A202WT,"['//product-image.wconcept.co.kr/productimg/image/img0/91/305681791_GH20503.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/91/305681791_add1_GG37053.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/91/305681791_add2_GG37053.jpg?thumbnail=60x80']"
아워호프,302304159,14029.0,판매중,72000.0,56376,Margaret Sweatshirt - Oatmeal,"['//product-image.wconcept.co.kr/productimg/image/img0/59/302304159_UU11090.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/59/302304159_add1_KB50610.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/59/302304159_add2_BU62238.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/59/302304159_add3_XR72994.jpg?thumbnail=60x80']"
마르디 메크르디,304482671,4303.0,판매중,75000.0,61987,SWEATSHIRT FLOWERMARDI_BLACK PINK,"['//product-image.wconcept.co.kr/productimg/image/img0/71/304482671_GM16445.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/71/304482671_add1_AH94055.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/71/304482671_add2_ER93752.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/71/304482671_add3_OK15441.jpg?thumbnail=60x80']"
파사드패턴,305716045,499.0,판매중,43000.0,43000,U넥 코튼 슬리브리스_5color,"['//product-image.wconcept.co.kr/productimg/image/img0/45/305716045_KF24104.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/45/305716045_add1_BN93143.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305716045_add2_WI37986.jpg?thumbnail=60x80']"
던스트,305788430,212.0,판매중,49000.0,49000,UNISEX CUPID CAMPUS T-SHIRT CREAM_UDTS4B121CR,"['//product-image.wconcept.co.kr/productimg/image/img0/30/305788430_NG10682.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/30/305788430_add1_GK57409.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/30/305788430_add2_GK57409.jpg?thumbnail=60x80']"
우이,302833688,2080.0,판매중,39000.0,27144,립 스쿱 넥 슬리브리스 블랙 OU1084,"['//product-image.wconcept.co.kr/productimg/image/img0/88/302833688_FN39631.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/88/302833688_add1_EH87644.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/88/302833688_add2_AU31096.jpg?thumbnail=60x80']"
엽페,302190412,4436.0,판매중,62000.0,35061,YUPPE SWEAT SHIRT_3 Colors,"['//product-image.wconcept.co.kr/productimg/image/img0/12/302190412_LP83982.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/12/302190412_add1_FC66396.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/12/302190412_add2_BQ25365.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/12/302190412_add3_PW23578.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/12/302190412_add4_GD48024.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/12/302190412_add5_XV92490.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/12/302190412_add6_JH67211.jpg?thumbnail=60x80']"
리엘,305719585,920.0,판매중,59000.0,46197,Square knit sleeveless (ivory),"['//product-image.wconcept.co.kr/productimg/image/img0/85/305719585_DO51033.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/85/305719585_add1_HP14211.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305719585_add2_UJ47200.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305719585_add3_XF37403.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305719585_add4_TV71828.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305719585_add5_DJ79912.jpg?thumbnail=60x80']"
씨타,305694019,2389.0,판매중,49000.0,34104,Citta Signature Logo Overfit T-shirt_CTT312(White),"['//product-image.wconcept.co.kr/productimg/image/img0/19/305694019_EM87251.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/19/305694019_add1_RK61495.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/19/305694019_add2_DN37545.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/19/305694019_add3_GV50732.jpg?thumbnail=60x80']"
씨타,305694034,1081.0,판매중,49000.0,34104,Citta Signature Logo Overfit T-shirt_CTT312(Blue),"['//product-image.wconcept.co.kr/productimg/image/img0/34/305694034_YU91916.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/34/305694034_add1_JR31556.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/34/305694034_add2_DY23042.jpg?thumbnail=60x80']"
시티브리즈,305811626,402.0,판매중,69000.0,69000,골지 스퀘어넥 반팔 티셔츠_BLACK,"['//product-image.wconcept.co.kr/productimg/image/img0/26/305811626_OG22150.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/26/305811626_add1_GG98136.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/26/305811626_add2_GI21083.jpg?thumbnail=60x80']"
파사드패턴,305716046,1003.0,판매중,58000.0,58000,브리즈 코튼 티셔츠_4color,"['//product-image.wconcept.co.kr/productimg/image/img0/46/305716046_SI29812.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/46/305716046_add1_SN70068.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/46/305716046_add2_NB44184.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/46/305716046_add3_LU77937.jpg?thumbnail=60x80']"
엘리오티,302606540,4006.0,판매중,39000.0,20358,Essential Logo Ts_White,"['//product-image.wconcept.co.kr/productimg/image/img0/40/302606540_CW62683.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/40/302606540_add1_BB15953.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/40/302606540_add2_LM99156.jpg?thumbnail=60x80']"
나이키,301846082,21255.0,판매중,89000.0,58072,[DQ5768-133] AS W NSW PHNX FLC QZ CROP,"['//product-image.wconcept.co.kr/productimg/image/img0/82/301846082_MV62486.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/82/301846082_add1_CI18013.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/301846082_add2_IG22109.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/301846082_add3_QD37878.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/301846082_add4_KL14631.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/301846082_add5_AW16926.jpg?thumbnail=60x80']"
시야쥬,305707922,710.0,판매중,37000.0,27361,SITP5138 5부 코튼 티셔츠_Black,"['//product-image.wconcept.co.kr/productimg/image/img0/22/305707922_LF37998.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/22/305707922_add1_XU65635.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/22/305707922_add2_WW95880.jpg?thumbnail=60x80']"
쓰리투에이티,302291233,5548.0,판매중,45000.0,35235,Layered Tube Top T-shirt (5 COLORS),"['//product-image.wconcept.co.kr/productimg/image/img0/33/302291233_EN50171.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/33/302291233_add1_NG58787.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/33/302291233_add2_NM52158.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/33/302291233_add3_FC20364.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/33/302291233_add4_MD76496.jpg?thumbnail=60x80']"
누브,305707954,739.0,판매중,142000.0,98832,Wide Collar Crop T-Shirts Set up - M. Gray,"['//product-image.wconcept.co.kr/productimg/image/img0/54/305707954_JP76515.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/54/305707954_add1_HD64822.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/305707954_add2_LW84963.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/305707954_add3_LD44791.jpg?thumbnail=60x80']"
이미스,305802180,133.0,판매중,99000.0,99000,[단독] 24/7 SWEAT SHIRT-NAVY,['//product-image.wconcept.co.kr/productimg/image/img0/80/305802180_FV55661.jpg']
노운베러,305817724,9.0,판매중,52000.0,40716,Coloring Square neck T-shirt_Light gray,"['//product-image.wconcept.co.kr/productimg/image/img0/24/305817724_GG13007.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/24/305817724_add1_GG10363.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/24/305817724_add2_GG10363.jpg?thumbnail=60x80']"
노운베러,305686873,3174.0,판매중,33000.0,25839,Soft basic logo T-shirt_White,"['//product-image.wconcept.co.kr/productimg/image/img0/73/305686873_HG71613.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/73/305686873_add1_JN83545.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/73/305686873_add2_JN83545.jpg?thumbnail=60x80']"
낫띵리튼,301757092,2040.0,판매중,43000.0,43000,90s t-shirt (Gray),"['//product-image.wconcept.co.kr/productimg/image/img0/92/301757092_WJ83499.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/92/301757092_add1_UH46719.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/92/301757092_add2_LA84487.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/92/301757092_add3_ED55214.jpg?thumbnail=60x80']"
웬위윌,302282575,1253.0,판매중,19000.0,16530,베이직 R 슬리브리스 (10컬러),"['//product-image.wconcept.co.kr/productimg/image/img0/75/302282575_HG17474.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/75/302282575_add1_GJ20207.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/75/302282575_add2_GJ20207.jpg?thumbnail=60x80']"
비뮤즈맨션,305796917,101.0,판매중,58000.0,40368,Hem line lace detail top - Off white,"['//product-image.wconcept.co.kr/productimg/image/img0/17/305796917_VL97348.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/17/305796917_add1_TF46194.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/17/305796917_add2_QV54495.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/17/305796917_add3_GF15147.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/17/305796917_add4_QG13947.jpg?thumbnail=60x80']"
플루크,301010413,5757.0,판매중,32800.0,15486,어드벤쳐 트럭커 포켓 반팔티셔츠 FST141 / 4color W,"['//product-image.wconcept.co.kr/productimg/image/img0/13/301010413_EP74694.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/13/301010413_add1_HJ82913.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/13/301010413_add2_CK25652.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/13/301010413_add3_QD31776.jpg?thumbnail=60x80']"
폴앤앨리스,305804265,306.0,판매중,64000.0,27840,[1+1] SLEEVELESS TEE / 2COLOR,"['//product-image.wconcept.co.kr/productimg/image/img0/65/305804265_PT90733.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/65/305804265_add1_FB11278.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/65/305804265_add2_IF27690.jpg?thumbnail=60x80']"
아워호프,305606824,283.0,판매중,56000.0,43848,Margaret Artwork Half Sleeve Sweatshirt - Oatmeal,"['//product-image.wconcept.co.kr/productimg/image/img0/24/305606824_GN11089.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/24/305606824_add1_XK84718.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/24/305606824_add2_OY66754.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/24/305606824_add3_JD80357.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/24/305606824_add4_MI20611.jpg?thumbnail=60x80']"
앤유,305810705,187.0,판매중,58000.0,45414,완티르나 레이스 티셔츠 (Ivory/Black),"['//product-image.wconcept.co.kr/productimg/image/img0/05/305810705_UA14587.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/05/305810705_add1_GW91948.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/05/305810705_add2_SW17873.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/05/305810705_add3_MN71883.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/05/305810705_add4_GJ72546.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/05/305810705_add5_GV15765.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/05/305810705_add6_BV33378.jpg?thumbnail=60x80']"
제이에스엔와이,305178087,9824.0,판매중,49000.0,40498,[단독] Shirring String T-shirt (3colors),"['//product-image.wconcept.co.kr/productimg/image/img0/87/305178087_WM92877.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/87/305178087_add1_BK39559.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/305178087_add2_KF95690.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/305178087_add3_SM98966.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/305178087_add4_UH50395.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/305178087_add5_FH26456.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/305178087_add6_US66101.jpg?thumbnail=60x80']"
루에브르,302720527,4850.0,판매중,89000.0,80100,Halter-neck Knit top SK3MP233-91,"['//product-image.wconcept.co.kr/productimg/image/img0/27/302720527_IG92911.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/27/302720527_add1_OG19073.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/27/302720527_add2_GM53034.jpg?thumbnail=60x80']"
몽돌,302706182,1247.0,판매중,42000.0,30240,[4color] 스퀘어넥 슬리브리스 썸머니트 MDKT057,"['//product-image.wconcept.co.kr/productimg/image/img0/82/302706182_BC72560.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/82/302706182_add1_UF50806.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/302706182_add2_LY16842.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/302706182_add3_DM17090.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/302706182_add4_UG79332.jpg?thumbnail=60x80']"
마르디 메크르디,304472376,452.0,판매중,45000.0,37192,TSHIRT FLOWERMARDI_OATMEAL BLACK,"['//product-image.wconcept.co.kr/productimg/image/img0/76/304472376_NP32320.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/76/304472376_add1_CG88969.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/76/304472376_add2_TR51850.jpg?thumbnail=60x80']"
준준스페이스,305789538,39.0,판매중,52000.0,40716,Stripe Rugby Boxy T-shirt_Navy,"['//product-image.wconcept.co.kr/productimg/image/img0/38/305789538_RJ49813.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/38/305789538_add1_EW29438.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/38/305789538_add2_HG28089.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/38/305789538_add3_RS42933.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/38/305789538_add4_MW48367.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/38/305789538_add5_NI48281.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/38/305789538_add6_PP49399.jpg?thumbnail=60x80']"
노운베러,305817717,42.0,판매중,63000.0,49329,Sleeveless layered soft tencel T-shirt_Black,"['//product-image.wconcept.co.kr/productimg/image/img0/17/305817717_GG57829.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/17/305817717_add1_GG41436.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/17/305817717_add2_II62990.jpg?thumbnail=60x80']"
룩캐스트,301193006,3842.0,판매중,34000.0,23664,ARTE LOGO TSHIRT_2colors (아르테 로고 티셔츠_2컬러),"['//product-image.wconcept.co.kr/productimg/image/img0/06/301193006_QB13687.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/06/301193006_add1_XD16495.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/06/301193006_add2_HC49130.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/06/301193006_add3_KG55531.jpg?thumbnail=60x80']"
나이키,305431259,364.0,판매중,105000.0,63945,[FZ4737-141] AS W NSW FLC QZ CROP NCPS,"['//product-image.wconcept.co.kr/productimg/image/img0/59/305431259_RV51164.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/59/305431259_add1_ST48440.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/59/305431259_add2_RR89558.jpg?thumbnail=60x80']"
인지액티브,305745436,563.0,판매중,72000.0,56376,캡내장 리브드 크롭탑 핑크,"['//product-image.wconcept.co.kr/productimg/image/img0/36/305745436_WW22531.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/36/305745436_add1_IJ58277.jpg?thumbnail=60x80']"
던스트,305788433,110.0,판매중,49000.0,49000,UNISEX CUPID CAMPUS T-SHIRT FRENCH NAVY_UDTS4B121N2,"['//product-image.wconcept.co.kr/productimg/image/img0/33/305788433_GG86010.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/33/305788433_add1_GG90676.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/33/305788433_add2_GG90676.jpg?thumbnail=60x80']"
비뮤즈맨션,302763969,1319.0,판매중,44000.0,30624,Ribbed binding B point T-shirt - Black,"['//product-image.wconcept.co.kr/productimg/image/img0/69/302763969_KE32242.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/69/302763969_add1_AA78594.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/302763969_add2_OP65701.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/302763969_add3_KX62156.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/302763969_add4_JL61823.jpg?thumbnail=60x80']"
